Wavelength	4mm_WhitePLA00000.asd
1048	 2998.69756601941 
1049	 3015.12927417883 
1050	 3029.7879087431 
1051	 3044.64080323877 
1052	 3059.22717420461 
1053	 3070.86199218826 
1054	 3086.67317435938 
1055	 3099.90634694729 
1056	 3113.25034819703 
1057	 3129.24933557489 
1058	 3147.78112112801 
1059	 3162.35305949486 
1060	 3177.91862729278 
1061	 3192.9791761671 
1062	 3205.84945011902 
1063	 3217.99351409002 
1064	 3232.16960332079 
1065	 3244.67914290591 
1066	 3258.39356185732 
1067	 3273.67268217683 
1068	 3287.80312050104 
1069	 3301.78230795587 
1070	 3312.96647216269 
1071	 3326.52702515962 
1072	 3345.45630458218 
1073	 3365.6342107982 
1074	 3383.11968205875 
1075	 3400.90272665464 
1076	 3417.14596019175 
1077	 3430.07702059891 
1078	 3445.90407996018 
1079	 3461.98058873404 
1080	 3480.22291775892 
1081	 3501.45057062003 
1082	 3520.16357854861 
1083	 3539.01825697197 
1084	 3558.1842766848 
1085	 3577.28293331394 
1086	 3593.677538753 
1087	 3608.23301656323 
1088	 3628.0985580842 
1089	 3648.28740104018 
1090	 3668.42271179503 
1091	 3691.33474186145 
1092	 3718.75606815105 
1093	 3743.26937020363 
1094	 3766.04052219377 
1095	 3793.19946699204 
1096	 3822.75109031435 
1097	 3851.51313482242 
1098	 3881.85863242122 
1099	 3913.10339394004 
1100	 3944.10407469093 
1101	 3975.83282586746 
1102	 4011.17256232981 
1103	 4044.10187652866 
1104	 4073.25846890881 
1105	 4106.02689370722 
1106	 4142.0929503393 
1107	 4176.71574204521 
1108	 4213.3608138217 
1109	 4251.47045005467 
1110	 4288.94099647631 
1111	 4324.60238578181 
1112	 4363.10874904606 
1113	 4405.10350632729 
1114	 4443.44453714856 
1115	 4482.35645831212 
1116	 4518.41629520582 
1117	 4553.52436941797 
1118	 4584.47376998138 
1119	 4612.90211081454 
1120	 4638.87855719205 
1121	 4659.60479823885 
1122	 4681.05383603331 
1123	 4701.45050267964 
1124	 4720.73258545515 
1125	 4740.2987786028 
1126	 4757.13742065646 
1127	 4771.34228860305 
1128	 4783.53900680953 
1129	 4793.82523652307 
1130	 4799.22394324441 
1131	 4809.41820841875 
1132	 4817.65856954205 
1133	 4832.40652586572 
1134	 4850.38147712071 
1135	 4871.65153016829 
1136	 4897.67665121281 
1137	 4924.37925996982 
1138	 4954.65279370998 
1139	 4984.70392376344 
1140	 5018.49839299388 
1141	 5048.49819680572 
1142	 5080.91668124348 
1143	 5106.70836107818 
1144	 5131.45629327013 
1145	 5147.97192658755 
1146	 5160.35123265409 
1147	 5163.97846829442 
1148	 5159.97475432308 
1149	 5148.85814687499 
1150	 5129.08265273833 
1151	 5100.09432057039 
1152	 5066.63945293464 
1153	 5024.52752410879 
1154	 4979.73548975948 
1155	 4927.20213297576 
1156	 4876.74955992753 
1157	 4820.10192258252 
1158	 4769.26887918383 
1159	 4719.51292238709 
1160	 4672.25501968363 
1161	 4626.95550281242 
1162	 4584.24543870098 
1163	 4544.17601749795 
1164	 4505.55375606119 
1165	 4468.78711691132 
1166	 4434.43097112612 
1167	 4399.79380292102 
1168	 4369.98222134438 
1169	 4344.95816685795 
1170	 4327.48108426561 
1171	 4318.30127714328 
1172	 4314.41841274909 
1173	 4325.68529791401 
1174	 4345.12345538606 
1175	 4379.17458360392 
1176	 4425.35241303723 
1177	 4486.34816919592 
1178	 4558.11444277347 
1179	 4647.73551489889 
1180	 4756.21514914107 
1181	 4873.77678922367 
1182	 5012.64638089237 
1183	 5147.9494311864 
1184	 5298.87467376513 
1185	 5438.00018777431 
1186	 5577.95585868549 
1187	 5710.15618260813 
1188	 5838.65138989249 
1189	 5958.11464677675 
1190	 6072.588216727 
1191	 6177.4852276652 
1192	 6268.99863749387 
1193	 6349.49775972591 
1194	 6419.91611092621 
1195	 6483.19696968046 
1196	 6544.53151457996 
1197	 6599.91485344395 
1198	 6653.72920883447 
1199	 6703.35900429696 
1200	 6752.75149204252 
1201	 6797.14327436402 
1202	 6846.31958796089 
1203	 6895.73155328938 
1204	 6946.06160651617 
1205	 7000.01632592663 
1206	 7051.57344228098 
1207	 7102.56990577998 
1208	 7152.46052923772 
1209	 7202.31845636827 
1210	 7250.52500347528 
1211	 7297.6633433082 
1212	 7343.76343202309 
1213	 7387.024512648 
1214	 7427.46688805977 
1215	 7465.64827285268 
1216	 7501.35019128822 
1217	 7534.69353952125 
1218	 7565.61869258007 
1219	 7594.83051638202 
1220	 7621.94911857551 
1221	 7646.61566864962 
1222	 7670.59504674764 
1223	 7690.02815659762 
1224	 7704.2810743359 
1225	 7719.872584988 
1226	 7732.67141898905 
1227	 7746.67199860435 
1228	 7760.78243696767 
1229	 7773.80961631188 
1230	 7786.09541107018 
1231	 7799.38182198904 
1232	 7812.54576299133 
1233	 7826.61434673302 
1234	 7841.5200993319 
1235	 7854.80848213814 
1236	 7867.10165645191 
1237	 7881.24114590756 
1238	 7891.68311366641 
1239	 7905.69131064464 
1240	 7920.73405934786 
1241	 7932.25020271601 
1242	 7947.5157917784 
1243	 7963.33916829242 
1244	 7976.08060689261 
1245	 7988.09470460048 
1246	 7999.0295324708 
1247	 8011.18641907786 
1248	 8025.16968378271 
1249	 8043.61214031608 
1250	 8061.65736953573 
1251	 8082.31186646141 
1252	 8099.71149782484 
1253	 8116.27261315305 
1254	 8132.83144378982 
1255	 8148.8329672893 
1256	 8164.95996142192 
1257	 8181.05318329487 
1258	 8197.04090041142 
1259	 8211.38933641999 
1260	 8226.85658236828 
1261	 8243.27622890878 
1262	 8260.40480385573 
1263	 8275.73906150178 
1264	 8291.53850631927 
1265	 8304.34014529485 
1266	 8314.01727483848 
1267	 8325.71465734821 
1268	 8334.29987656849 
1269	 8340.88369635992 
1270	 8350.79415420657 
1271	 8356.53700595705 
1272	 8358.76808616923 
1273	 8360.46362896602 
1274	 8358.63667878467 
1275	 8356.73632441266 
1276	 8355.82713325044 
1277	 8353.43708953715 
1278	 8349.87797980558 
1279	 8343.57559767713 
1280	 8334.24060024712 
1281	 8322.16055102831 
1282	 8306.36425959131 
1283	 8293.43551298006 
1284	 8277.87267135362 
1285	 8264.07164937054 
1286	 8254.22902327001 
1287	 8240.74624379587 
1288	 8224.18547883157 
1289	 8210.18769425459 
1290	 8196.9781329432 
1291	 8184.37515001297 
1292	 8174.82691958408 
1293	 8166.44605954433 
1294	 8158.14512601268 
1295	 8149.96008859741 
1296	 8139.2363972588 
1297	 8126.91740793803 
1298	 8116.89415453307 
1299	 8109.04722028496 
1300	 8106.49030097442 
1301	 8110.47349154363 
1302	 8115.56629208156 
1303	 8120.26758315627 
1304	 8124.56092711614 
1305	 8127.75747787473 
1306	 8130.74662566425 
1307	 8135.45632792737 
1308	 8144.29640336541 
1309	 8152.50529918282 
1310	 8158.1076410287 
1311	 8162.80065142769 
1312	 8168.0918892626 
1313	 8171.0452284097 
1314	 8175.03507289458 
1315	 8180.65166736869 
1316	 8186.34104418969 
1317	 8188.96939333167 
1318	 8195.27920850147 
1319	 8204.04559257613 
1320	 8215.4036635859 
1321	 8224.49728037063 
1322	 8234.29657158154 
1323	 8245.50540370439 
1324	 8253.3319060302 
1325	 8262.37591365253 
1326	 8274.26390189187 
1327	 8282.48662222064 
1328	 8287.97520043873 
1329	 8294.23183242565 
1330	 8294.19735979611 
1331	 8290.66218227881 
1332	 8282.86071479304 
1333	 8262.31879107779 
1334	 8231.90971420486 
1335	 8194.05349475035 
1336	 8146.49229317083 
1337	 8089.15635738251 
1338	 8020.41949515551 
1339	 7937.26873177256 
1340	 7846.90751136672 
1341	 7746.79331487379 
1342	 7642.80653459823 
1343	 7538.33207885612 
1344	 7434.60178523398 
1345	 7337.18466088906 
1346	 7247.29387208404 
1347	 7168.19090518086 
1348	 7097.3587837696 
1349	 7035.66159910367 
1350	 6987.09947127868 
1351	 6941.54126410577 
1352	 6905.58846321791 
1353	 6870.18841761255 
1354	 6839.63045633526 
1355	 6810.15999975735 
1356	 6778.91543805233 
1357	 6744.51476916339 
1358	 6706.31209289479 
1359	 6662.22280145927 
1360	 6611.50098700319 
1361	 6561.60737653486 
1362	 6506.47977368145 
1363	 6454.6824765887 
1364	 6409.25393648535 
1365	 6366.54326749449 
1366	 6335.35809417817 
1367	 6311.48004653399 
1368	 6297.12233734648 
1369	 6294.52004018422 
1370	 6305.50283483104 
1371	 6319.26571666852 
1372	 6335.02988458129 
1373	 6354.49616719838 
1374	 6363.70642050255 
1375	 6369.43568011896 
1376	 6373.72881702282 
1377	 6371.3216075861 
1378	 6364.68995997703 
1379	 6357.31714359036 
1380	 6345.50194930559 
1381	 6334.62691457791 
1382	 6329.96220012868 
1383	 6331.33684254468 
1384	 6343.93049903651 
1385	 6367.05034974373 
1386	 6401.71310356798 
1387	 6443.57570834008 
1388	 6491.65253240428 
1389	 6541.61737193359 
1390	 6589.51584729937 
1391	 6638.53326144862 
1392	 6684.4220280387 
1393	 6729.44075876094 
1394	 6770.29561533476 
1395	 6808.79159098922 
1396	 6842.04342692005 
1397	 6872.87952627994 
1398	 6903.98975613658 
1399	 6933.6130772935 
1400	 6963.69875339438 
1401	 6992.66478186532 
1402	 7019.19641495517 
1403	 7046.73571594879 
1404	 7078.12803236285 
1405	 7112.70913125753 
1406	 7152.7309947725 
1407	 7197.85991042539 
1408	 7245.94158793668 
1409	 7299.77517227738 
1410	 7354.0827094088 
1411	 7409.81882472908 
1412	 7466.80460547836 
1413	 7522.84750714896 
1414	 7579.66422719363 
1415	 7636.23907099146 
1416	 7694.25409432342 
1417	 7748.64109328605 
1418	 7799.479095329 
1419	 7851.92053271638 
1420	 7902.98009828733 
1421	 7953.91705083419 
1422	 8005.21807938517 
1423	 8053.58775359921 
1424	 8095.62777881482 
1425	 8132.69367140373 
1426	 8167.75534974172 
1427	 8198.83225404692 
1428	 8225.57685092803 
1429	 8245.33353383506 
1430	 8258.11758057896 
1431	 8260.89419384212 
1432	 8255.65984535117 
1433	 8247.95070447053 
1434	 8233.90956314718 
1435	 8218.49683926486 
1436	 8201.25720972239 
1437	 8178.72835825089 
1438	 8159.35770018523 
1439	 8140.89960217692 
1440	 8123.62826004414 
1441	 8110.39276104499 
1442	 8098.23031689835 
1443	 8090.86587060756 
1444	 8089.70307237764 
1445	 8092.55418747802 
1446	 8100.49525579912 
1447	 8112.44649032832 
1448	 8131.26529879635 
1449	 8149.77865599939 
1450	 8172.66483032952 
1451	 8194.40574094608 
1452	 8217.06771929864 
1453	 8236.71844068037 
1454	 8259.2065861097 
1455	 8282.1668876673 
1456	 8304.96143449856 
1457	 8327.63954621512 
1458	 8348.56474974531 
1459	 8369.93702069089 
1460	 8392.25240266092 
1461	 8418.02450766384 
1462	 8440.27015339275 
1463	 8464.26755740789 
1464	 8490.60206378475 
1465	 8512.41799959912 
1466	 8538.69708142947 
1467	 8566.8436866818 
1468	 8594.04381616084 
1469	 8619.38378695576 
1470	 8646.07105506258 
1471	 8674.53530121153 
1472	 8702.21011249099 
1473	 8730.98309890372 
1474	 8754.44459681451 
1475	 8778.74933675011 
1476	 8802.85948908326 
1477	 8823.075658865 
1478	 8849.90873237882 
1479	 8872.50992910463 
